YYYY MM DD HH MI T  Book_num Image_num     LO    BO W_limb E_limb X_diaa X_diab Y_dia spt_Xa spt_Xb spt_Y   CMD LLL.L BBB.B   N S  In  Ob Rdr D C
1761 06 26 11 07 1  book1 IMG_7029.jpg  348.0   2.7 061514 061731 02 17 14.96 00 56  9.24  11.8 359.8 -10.0   c 0  RM  PH CSJ b 0
1761 06 26 11 07 1  book1 IMG_7029.jpg  348.0   2.7 061514 061731 02 17 14.96 01 03  9.07   5.6 353.7  -9.1   d 0  RM  PH CSJ b 0
1761 06 26 11 07 1  book1 IMG_7029.jpg  348.0   2.7 061514 061731 02 17 14.96 01 38  7.80 -25.2 322.8  -1.9   f 0  RM  PH CSJ b 0
1761 06 26 11 07 1  book1 IMG_7029.jpg  348.0   2.7 061514 061731 02 17 14.96 01 41  5.59 -30.7 317.4  14.7   g 0  RM  PH CSJ b 0
1761 06 27 11 06 1  book1 IMG_7031.jpg  334.8   2.8 061910 062126 02 16 14.88 00 41  9.31  24.9 359.7 -10.3   c 0  RM  PH CSJ b 0
1761 06 27 11 06 1  book1 IMG_7031.jpg  334.8   2.8 061910 062126 02 16 14.88 01 22  8.00 -11.5 323.3  -2.4   f 0  RM  PH CSJ b 0
1761 06 27 11 06 1  book1 IMG_7031.jpg  334.8   2.8 061910 062126 02 16 14.88 01 27  5.87 -17.6 317.2  13.7   g 0  RM  PH CSJ b 0
1761 06 27 10 55 1  book1 IMG_7176.jpg  334.9   2.8 060748 061005 02 17 14.88 01 50  9.39 -37.4 297.5 -15.5   h 0   Q   R CSJ b 0
1761 06 27 11 06 1  book1 IMG_7176.jpg  334.8   2.8 061814 062032 02 18 14.88 00 41  9.31  25.4   0.3 -10.2   c 0   Q   R CSJ b 0
1761 06 27 11 06 1  book1 IMG_7176.jpg  334.8   2.8 061814 062032 02 18 14.88 00 48  9.05  18.8 353.6  -8.5   d 0   Q   R CSJ b 0
1761 06 28 10 52 1  book1 IMG_7032.jpg  321.7   3.0 060840 061100 02 20 14.78 00 06  5.95  69.2  30.9  15.7   a 0   Q   R CSJ b 0
1761 06 28 10 52 1  book1 IMG_7032.jpg  321.7   3.0 060840 061100 02 20 14.78 01 08  7.91   1.9 323.6  -1.0   s 0   Q   R CSJ b 0
1761 06 28 10 52 1  book1 IMG_7032.jpg  321.7   3.0 060840 061100 02 20 14.78 01 36  9.23 -21.4 300.3 -13.1   h 0   Q   R CSJ b 0
1761 06 28 11 06 1  book1 IMG_7032b.jpg 321.6   3.0 062304 062521 02 17 14.78 00 27  9.35  39.3   0.8 -10.8   c 0  RM  PH CSJ b 0
1761 06 28 11 06 1  book1 IMG_7032b.jpg 321.6   3.0 062304 062521 02 17 14.78 00 33  9.27  32.8 354.4 -10.3   d 0  RM  PH CSJ b 0
1761 06 28 11 06 1  book1 IMG_7032b.jpg 321.6   3.0 062304 062521 02 17 14.78 01 06  8.24   2.5 324.1  -3.5   f 0  RM  PH CSJ b 0
1761 06 28 11 06 1  book1 IMG_7032b.jpg 321.6   3.0 062304 062521 02 17 14.78 01 12  6.03  -3.7 317.9  13.3   g 0  RM  PH CSJ b 0
1761 06 29 11 06 1  book1 IMG_7036.jpg  308.3   3.1 062700 062917 02 17 14.96 00 16  9.30  52.2   0.5  -9.7   c 0  RM  PH CSJ b 0
1761 06 29 10 55 1  book1 IMG_7181.jpg  308.4   3.1 061515 061735 02 20 14.96 00 20  9.30  47.5 355.9  -9.6   d 0   Q   R CSJ b 0
1761 06 29 10 55 1  book1 IMG_7181.jpg  308.4   3.1 061515 061735 02 20 14.96 00 45  8.33  21.3 329.7  -2.5   f 0   Q   R CSJ b 0
1761 06 29 10 55 1  book1 IMG_7181.jpg  308.4   3.1 061515 061735 02 20 14.96 00 51  6.36  15.6 324.0  12.4   g 0   Q   R CSJ b 0
1761 06 29 10 55 1  book1 IMG_7181.jpg  308.4   3.1 061515 061735 02 20 14.96 01 12  9.74  -0.7 307.8 -14.6   h 0   Q   R CSJ b 0
1761 06 29 10 55 1  book1 IMG_7181.jpg  308.4   3.1 061515 061735 02 20 14.96 02 11  9.52 -63.6 244.8 -17.4   k 0   Q   R CSJ b 0
1761 06 30 11 06 1  book1 IMG_7037b.jpg 295.1   3.2 063059 063316 02 17 14.83 00 08  9.02  64.5 359.6  -8.7   c 0  RM  PH CSJ b 0
1761 06 30 11 06 1  book1 IMG_7037b.jpg 295.1   3.2 063059 063316 02 17 14.83 01 05  9.76   3.9 299.0 -15.1   h 0  RM  PH CSJ b 0
1761 06 30 10 54 1  book1 IMG_7183.jpg  295.2   3.2 061827 062045 02 17 14.83 00 12  9.02  57.5 352.7  -8.5   d 0   Q   R CSJ b _
1761 06 30 10 54 1  book1 IMG_7183.jpg  295.2   3.2 061827 062045 02 17 14.83 00 44  6.14  21.1 316.3  13.9   g 0   Q   R CSJ b _
1761 06 30 10 54 1  book1 IMG_7183.jpg  295.2   3.2 061827 062045 02 17 14.83 02 01  9.76 -52.4 242.8 -18.7   k 0   Q   R CSJ b _
1761 07 01 11 07 1  book1 IMG_7041.jpg  281.8   3.3 063457 063714 02 17 14.80 00 02  8.55  79.0   0.9  -6.1   c 0  RM  PH CSJ b 0
1761 07 01 11 07 1  book1 IMG_7041.jpg  281.8   3.3 063457 063714 02 17 14.80 00 49  9.92  18.1 299.9 -16.1   h 0  RM  PH CSJ b 0
1761 07 01 10 53 1  book1 IMG_7186.jpg  282.0   3.3 062123 062341 02 18 14.80 00 52  6.75  14.2 296.2   8.8   g 0   Q   R CSJ b 0
1761 07 01 10 53 1  book1 IMG_7186.jpg  282.0   3.3 062123 062341 02 18 14.80 01 52  9.92 -40.1 241.9 -18.9   k 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 00 04  9.14  73.9 236.8 -13.5   k 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 00 08  9.30  64.5 227.4 -14.0   l 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 00 31  8.54  33.3 196.2  -5.7  1m 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 00 46  8.96  19.3 182.2  -8.1  ul 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 01 14  9.18  -4.6 158.3  -8.8   m 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 01 26  6.41 -14.3 148.6  12.8   n 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 01 35  9.04 -22.7 140.2  -7.5  um 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 01 55  5.46 -44.4 118.5  20.0  un 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 02 04 10.20 -58.0 104.9 -17.6   o 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 02 05  5.47 -58.3 104.6  19.4   p 0   Q   R CSJ b 0
1761 07 10 10 49 1  book1 IMG_7043b.jpg 162.9   4.2 065300 065518 02 18 14.96 02 11 10.55 -78.6  84.3 -21.7   q 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 00 04  9.26  74.9 224.5 -15.3   l 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 00 17  8.50  48.7 198.3  -7.1  1m 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 00 33  8.75  31.0 180.7  -7.7  ul 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 00 50  9.00  15.3 165.0  -8.6   m 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 00 58  6.42   9.3 159.0  11.8   n 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 01 10  5.38  -0.7 149.0  20.4  um 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 01 20  9.14 -10.3 139.3  -8.6  un 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 01 25  9.40 -14.8 134.8 -10.5   v 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 01 43 10.38 -33.2 116.5 -18.4   o 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 01 55 10.74 -48.5 101.1 -21.8   p 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 01 56  5.43 -46.7 103.0  20.3   q 0   Q   R CSJ b 0
1761 07 11 10 53 1  book1 IMG_7044.jpg  149.6   4.3 070105 070322 02 17 14.88 02 02  5.23 -55.8  93.9  21.6   r 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 00 02  7.89  76.0 199.2  -5.5  1m 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 00 24  8.70  40.1 163.2  -8.4   m 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 00 29  6.11  36.6 159.7  12.0   n 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 00 51  9.18  13.9 137.1 -10.0  um 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 00 53  5.45  14.4 137.6  19.1  un 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 01 15 10.61  -7.8 115.4 -20.4   o 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 01 29 10.02 -19.8 103.4 -15.0   p 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 01 33  6.66 -21.6 101.6  11.4   q 0   Q   R CSJ b 0
1761 07 13 10 52 1  book1 IMG_7045b.jpg 123.2   4.5 070719 070935 02 16 14.88 01 35  6.07 -23.7  99.5  16.0   r 0   Q   R CSJ b 0
1761 07 17 10 55 1  book1 IMG_7046.jpg   70.2   4.9 072637 072851 02 14 14.88 00 43  5.56  23.4  93.6  17.2   r 0   Q   R CSJ b 0
1761 07 17 11 05 1  book1 IMG_7046b.jpg  70.1   4.9 073647 073902 02 15 14.88 00 20 10.20  46.2 116.4 -22.2   o 0  RM  PH CSJ b !
1761 07 17 11 05 1  book1 IMG_7046b.jpg  70.1   4.9 073647 073902 02 15 14.88 00 38  5.16  29.4  99.5  19.8   q 0  RM  PH CSJ b !
1761 07 17 11 05 1  book1 IMG_7046b.jpg  70.1   4.9 073647 073902 02 15 14.88 00 38 10.72  25.8  95.9 -24.1   p 0  RM  PH CSJ b !
1761 07 17 11 05 1  book1 IMG_7046b.jpg  70.1   4.9 073647 073902 02 15 14.88 00 39  6.02  26.7  96.8  13.2   r 1  RM  PH CSJ b !
1761 07 17 11 05 1  book1 IMG_7046b.jpg  70.1   4.9 073647 073902 02 15 14.88 01 55 10.79 -51.9  18.2 -19.8   s 0  RM  PH CSJ b !
1761 11 13 10 43 1  book1 IMG_7077.jpg  299.2   2.6 150329 150547 02 17 15.26 00 18  9.10  42.5 341.7 -25.1   a 0   Q   R CSJ b _
1761 11 13 10 43 1  book1 IMG_7077.jpg  299.2   2.6 150329 150547 02 17 15.26 01 21  5.45  -3.9 295.3  22.1   b 0   Q   R CSJ b _
1761 11 13 10 43 1  book1 IMG_7077.jpg  299.2   2.6 150329 150547 02 17 15.26 01 32  6.70 -16.5 282.7  16.5   c 0   Q   R CSJ b _
1761 11 13 10 43 1  book1 IMG_7077.jpg  299.2   2.6 150329 150547 02 17 15.26 01 52 11.39 -52.0 247.2 -11.1   d 0   Q   R CSJ b _
1761 11 13 10 43 1  book1 IMG_7077.jpg  299.2   2.6 150329 150547 02 17 15.26 02 07  9.69 -63.7 235.5   5.1   e 0   Q   R CSJ b _
1761 11 19 10 59 1  book1 IMG_7082b.jpg 220.0   1.9 154317 154536 02 19 15.52 00 09  3.77   NaN   NaN   NaN   c 0   Q   R CSJ b 0
1761 11 19 10 59 1  book1 IMG_7082b.jpg 220.0   1.9 154317 154536 02 19 15.52 00 34  5.78  34.7 254.7   5.2   e 0   Q   R CSJ b 0
1761 11 19 10 59 1  book1 IMG_7082b.jpg 220.0   1.9 154317 154536 02 19 15.52 00 50  8.44  13.6 233.6  -8.5   f 0   Q   R CSJ b 0
1761 11 19 10 59 1  book1 IMG_7082b.jpg 220.0   1.9 154317 154536 02 19 15.52 01 57  9.73 -46.8 173.1   1.1   k 0   Q   R CSJ b 0
1761 11 19 10 59 1  book1 IMG_7082b.jpg 220.0   1.9 154317 154536 02 19 15.52 02 00  8.99 -47.9 172.0   7.1   l 0   Q   R CSJ b 0
1761 11 19 10 59 1  book1 IMG_7082b.jpg 220.0   1.9 154317 154536 02 19 15.52 02 02  9.87 -53.4 166.5   1.4   m 0   Q   R CSJ b 0
1761 11 23 10 52 1  book1 IMG_7087.jpg  167.3   1.4 155204 155423 02 19 15.18 00 01  7.80  79.3 246.6 -19.9   k 0   Q   R CSJ b 0
1761 11 23 10 52 1  book1 IMG_7087.jpg  167.3   1.4 155204 155423 02 19 15.18 01 08  8.22  -0.4 166.9  -3.5   m 0   Q   R CSJ b 0
1761 11 23 10 52 1  book1 IMG_7087.jpg  167.3   1.4 155204 155423 02 19 15.18 02 04  5.91 -49.7 117.6  28.5   o 0   Q   R CSJ b 0
1761 11 23 10 52 1  book1 IMG_7087.jpg  167.3   1.4 155204 155423 02 19 15.18 02 08  9.91 -63.6 103.7  -0.4   p 0   Q   R CSJ b 0
1761 11 23 10 52 1  book1 IMG_7087.jpg  167.3   1.4 155204 155423 02 19 15.18 02 15  7.52 -69.8  97.5  18.7   q 0   Q   R CSJ b 0
1761 11 26 11 01 1  book1 IMG_7093.jpg  127.7   1.0 161251 161512 02 21 15.32 00 25  9.84  44.8 172.4   5.0   l 0   Q   R CSJ t 0
1761 11 26 11 01 1  book1 IMG_7093.jpg  127.7   1.0 161251 161512 02 21 15.32 01 58  8.57 -39.9  87.8  19.4   p 0   Q   R CSJ t 0
1761 11 26 11 01 1  book1 IMG_7093.jpg  127.7   1.0 161251 161512 02 21 15.32 02 03  8.30 -46.2  81.5  18.6   q 0   Q   R CSJ t 0
1761 11 28 10 56 1  book1 IMG_7097.jpg  101.4   0.8 161602 161822 02 20 15.25 01 04  6.75   6.7 108.0   5.6   o 0   Q   R CSJ b 0
1761 11 28 10 56 1  book1 IMG_7097.jpg  101.4   0.8 161602 161822 02 20 15.25 01 32  5.97 -14.4  86.9  18.2   p 0   Q   R CSJ b 0
1761 11 28 10 56 1  book1 IMG_7097.jpg  101.4   0.8 161602 161822 02 20 15.25 01 42  6.11 -23.7  77.6  19.6   q 0   Q   R CSJ b 0
1761 11 28 10 56 1  book1 IMG_7097.jpg  101.4   0.8 161602 161822 02 20 15.25 02 19  6.66 -83.3  18.0  24.3   r 0   Q   R CSJ b 0
1767 04 10 11 08 1  none none           167.9  -5.7 011128 011337 02 09 10.82 00 53  8.56  29.4 197.3 -31.2   1 0  MA   A CSJ b 0
1767 04 10 11 08 1  none none           167.9  -5.7 011128 011337 02 09 10.82 00 56  8.50  26.1 194.1 -32.0   2 0  MA   A CSJ b 0
1767 04 11 11 07 1  none none           154.7  -5.7 011425 011636 02 11 10.29 00 46  9.02  48.7 203.4 -36.6   1 0  MA   A CSJ b 0
1767 04 11 11 07 1  none none           154.7  -5.7 011425 011636 02 11 10.29 00 49  8.91  43.8 198.5 -37.0   2 0  MA   A CSJ b 0
1767 04 17 11 04 1  none none            75.5  -5.2 013433 013645 02 12 10.83 00 42  3.84  12.1  87.7  19.9   3 0  MA   A CSJ b 0
1767 04 18 11 03 1  none none            62.3  -5.1 013820 014030 02 09 10.54 00 28  4.22  26.7  89.0  20.8   3 0  MA   A CSJ b _
1767 04 25 11 00 1  none none           329.8  -4.4 020224 020436 02 12 10.64 00 48  6.24  18.8 348.7  -6.5   1 0  MA   A CSJ b 0
1767 04 25 11 00 1  none none           329.8  -4.4 020224 020436 02 12 10.64 00 55  6.14  12.6 342.5  -8.2   2 0  MA   A CSJ b 0
1767 04 26 11 02 1  none none           316.6  -4.3 020805 021016 02 11 10.66 00 36  6.90  32.6 349.2  -8.0   1 0  MA   A CSJ b 0
1767 04 26 11 02 1  none none           316.6  -4.3 020805 021016 02 11 10.66 00 39  6.80  29.2 345.9  -8.2   2 0  MA   A CSJ b 0
1767 04 29 11 02 1  none none           277.0  -4.0 022020 022232 02 12 10.69 01 18  6.17  -6.0 270.9 -16.5   3 0  MA   A CSJ b 0
1767 05 03 11 04 1  none none           224.1  -3.6 023835 024048 02 14 10.78 02 08  6.80 -68.8 155.3 -38.9   4 0  MA   A CSJ b _
1767 05 07 11 05 1  none none           171.2  -3.2 025505 025718 02 13 10.68 01 19  8.04   1.8 173.0 -35.8   1 0  MA   A CSJ b 0
1767 05 07 11 05 1  none none           171.2  -3.2 025505 025718 02 13 10.68 01 20  8.05   0.9 172.1 -36.3   2 0  MA   A CSJ b 0
1767 05 07 11 05 1  none none           171.2  -3.2 025505 025718 02 13 10.68 01 22  8.02  -1.2 169.9 -36.8   3 0  MA   A CSJ b 0
1767 05 08 11 05 1  none none           157.9  -3.1 025904 030117 02 13 10.67 01 06  8.29  15.5 173.4 -33.5   1 0  MA   A CSJ b 0
1767 05 08 11 05 1  none none           157.9  -3.1 025904 030117 02 13 10.67 01 09  8.20  12.1 170.0 -33.6   2 0  MA   A CSJ b 0
1767 05 08 11 05 1  none none           157.9  -3.1 025904 030117 02 13 10.67 01 11  2.70 -16.0 142.0  22.4   3 0  MA   A CSJ b 0
1767 05 13 11 11 1  none none            91.8  -2.5 032423 032635 02 13 10.66 00 10  4.57  54.4 146.2  25.0   1 0  MA   A CSJ b _
1767 05 16 11 04 1  none none            52.1  -2.2 032936 033150 02 14 10.65 01 46  2.36 -50.9   1.3  16.9   1 0  MA   A CSJ b 0
1767 05 16 11 04 1  none none            52.1  -2.2 032936 033150 02 14 10.65 01 49  2.05 -58.6 353.6  19.5   2 0  MA   A CSJ b 0
1767 05 17 11 04 1  none none            38.9  -2.1 033255 033511 02 15 10.50 01 37  2.75 -36.7   2.2  15.4   1 0  MA   A CSJ b _
1767 05 17 11 04 1  none none            38.9  -2.1 033255 033511 02 15 10.50 01 44  2.28 -48.0 350.9  18.5   2 0  MA   A CSJ b _
1767 05 24 11 04 1  none none           306.3  -1.2 040116 040333 02 17 10.67 00 12  5.09  53.4 359.7  16.9   1 0  MA   A CSJ b 0
1767 05 24 11 08 1  none none           306.3  -1.2 040500 040718 02 17 10.67 01 08  7.61   8.9 315.2 -25.0   2 0  MA   A CSJ b _
1767 06 02 11 07 1  none none           187.2  -0.1 043908 044124 02 17 10.58 00 38  4.22  23.4 210.6  18.0   1 0  MA   A CSJ b _
1767 06 02 11 07 1  none none           187.2  -0.1 043908 044124 02 17 10.58 01 53  1.96 -61.6 125.6  26.0   1 0  MA   A CSJ b _
1767 07 10 10 59 1  none none            44.3   4.2 070126 070343 02 17 10.47 01 05  7.52   2.4  46.7 -21.8   a 0  MA  JH CSJ b 0
1767 07 10 11 14 1  none none            44.1   4.2 071615 071832 02 17 10.47 01 04  7.52   3.3  47.4 -21.8   a 0  MA  JH CSJ b 0
1767 07 11 10 28 1  none none            31.3   4.3 063407 063626 02 19 10.46 00 25  7.34  42.5  73.8 -22.1   a 0  MA  JH CSJ b 0
1767 07 12 11 14 1  book4 IMG_6050.jpg   17.7   4.4 072409 072626 02 17 10.45 00 36  7.39  29.4  47.1 -22.0   a 0  MA  JH CSJ b 0
1767 07 12 11 14 1  book4 IMG_6050.jpg   17.7   4.4 072409 072626 02 17 10.45 00 44  6.16  20.6  38.3  -7.1   1 1  MA  JH CSJ b 0
1767 07 18 08 04 1  none none           300.0   4.9 043737 043954 02 17 10.53 00 44  4.34  22.4 322.4  12.7   1 0  MA  JH CSJ b 0
1767 07 18 09 53 1  none none           299.0   4.9 062656 062911 02 15 10.48 00 42  4.34  23.6 322.7  12.4   1 0  MA  JH CSJ b 0
1767 07 18 09 53 1  none none           299.0   4.9 062656 062911 02 15 10.48 00 52  4.09  15.0 314.0  16.1   2 0  MA  JH CSJ b 0
1767 07 20 17 59 1  none none           268.1   5.1 144128 144343 02 15 10.48 00 18  3.37  54.3 322.4  19.0   1 0  MA  JH CSJ b 0
1767 07 21 11 15 1  none none           258.6   5.2 080028 080244 02 16 10.47 00 16  3.48  56.6 315.2  17.1   1 0  MA  JH CSJ b 0
1767 07 27 18 49 1  book4 IMG_6062.jpg  175.0   5.7 155908 160124 02 16 10.45 02 09  4.15 -67.4 107.7  22.6   a 0  MA  CH CSJ b 0
1767 07 27 18 49 1  book4 IMG_6062.jpg  175.0   5.7 155908 160124 02 16 10.45 02 10  4.08 -70.3 104.8  23.3   b 0  MA  CH CSJ b 0
1767 07 28 10 44 1  none none           166.3   5.7 075658 075914 02 16 10.45 02 03  4.71 -54.7 111.6  16.7   1 0  MA  JH CSJ b 0
1767 07 28 10 44 1  none none           166.3   5.7 075658 075914 02 16 10.45 02 05  4.57 -58.1 108.2  18.3   2 0  MA  JH CSJ b 0
1767 07 28 11 17 1  book4 IMG_6063.jpg  166.0   5.7 082949 083205 02 16 10.45 02 04  4.78 -56.1 109.9  16.0   1 0  MA  JH CSJ b !
1767 07 28 11 17 1  book4 IMG_6063.jpg  166.0   5.7 082949 083205 02 16 10.45 02 06  4.74 -59.4 106.5  16.4   2 0  MA  JH CSJ b !
1767 07 29 09 52 1  none none           153.5   5.8 070834 071049 02 15 10.40 01 55  4.45 -45.1 108.4  19.4   a 0  MA  JH CSJ b 0
1767 07 29 09 52 1  none none           153.5   5.8 070834 071049 02 15 10.40 01 58  4.25 -49.5 104.1  21.8   b 0  MA  JH CSJ b 0
1767 07 31 08 06 1  none none           128.0   5.9 053056 053312 02 16 10.41 01 33  4.39 -20.5 107.6  18.4   1 0  MA  JH CSJ b 0
1767 07 31 08 06 1  none none           128.0   5.9 053056 053312 02 16 10.41 01 37  4.27 -24.3 103.8  20.2   2 0  MA  JH CSJ b 0
1767 07 31 11 14 1  book4 IMG_6064.jpg  126.3   5.9 083924 084140 02 16 10.45 01 32  3.96 -19.2 107.2  23.3   a 0  MA  JH CSJ b 0
1767 07 31 11 14 1  book4 IMG_6064.jpg  126.3   5.9 083924 084140 02 16 10.45 01 35  3.88 -22.1 104.2  24.6   b 0  MA  JH CSJ b 0
1767 08 01 10 14 1  none none           113.7   6.0 074219 074437 02 18 10.46 01 19  8.29 -16.7  96.9 -27.4   c 0  MA  JH CSJ b 0
1767 08 01 10 14 1  none none           113.7   6.0 074219 074437 02 18 10.46 01 24  8.20 -21.0  92.7 -25.4   d 0  MA  JH CSJ b 0
1767 08 01 10 33 1  book4 IMG_6065.jpg  113.5   6.0 080212 080431 02 19 10.46 01 00  6.84   4.4 117.9 -13.2   c 1  MA  JH CSJ b !
1767 08 01 10 33 1  book4 IMG_6065.jpg  113.5   6.0 080212 080431 02 19 10.46 01 07  1.91  12.7 126.2  43.9   3 1  MA  JH CSJ b !
1767 08 01 10 33 1  book4 IMG_6065.jpg  113.5   6.0 080212 080431 02 19 10.46 01 08  7.04  -2.7 110.8 -14.1   d 1  MA  JH CSJ b !
1767 08 01 10 33 1  book4 IMG_6065.jpg  113.5   6.0 080212 080431 02 19 10.46 01 11  1.81   8.8 122.2  46.2   4 1  MA  JH CSJ b !
1767 08 01 10 33 1  book4 IMG_6065.jpg  113.5   6.0 080212 080431 02 19 10.46 01 17  3.47  -2.6 110.9  26.6   a 0  MA  JH CSJ b !
1767 08 01 10 33 1  book4 IMG_6065.jpg  113.5   6.0 080212 080431 02 19 10.46 01 22  3.35  -7.0 106.5  28.8   b 0  MA  JH CSJ b !
1767 08 02 17 01 1  none none            96.7   6.1 143451 143703 02 12 10.56 00 57  8.01   1.8  98.5 -26.2   c 0  MA  CH CSJ b 0
1767 08 02 17 01 1  none none            96.7   6.1 143451 143703 02 12 10.56 01 04  8.30  -5.6  91.1 -28.4   d 0  MA  CH CSJ b 0
1767 08 02 17 04 1  none none            96.7   6.1 143814 144026 02 11 10.56 01 01  4.07   6.9 103.5  18.2   a 0  MA  CH CSJ b _
1767 08 02 17 04 1  none none            96.7   6.1 143814 144026 02 11 10.56 01 04  4.07   4.2 100.8  18.8   b 0  MA  CH CSJ b _
1767 08 03 12 31 1  none none            85.9   6.2 100815 101030 02 15 10.45 00 50  7.86   9.6  95.6 -27.1   c 0  MA  JH CSJ b 0
1767 08 03 12 31 1  none none            85.9   6.2 100815 101030 02 15 10.45 00 58  8.20   1.3  87.2 -29.7   d 0  MA  JH CSJ b 0
1767 08 03 12 35 1  none none            85.9   6.2 101219 101434 02 15 10.45 00 51  3.69  18.6 104.5  19.5   a 0  MA  JH CSJ b 0
1767 08 03 12 35 1  none none            85.9   6.2 101219 101434 02 15 10.45 00 54  3.64  16.1 102.0  20.7   b 0  MA  JH CSJ b 0
1767 08 04 10 19 1  none none            73.9   6.2 075927 080141 02 14 10.46 00 41  3.25  29.8 103.7  22.1   a 0  MA  JH CSJ b 0
1767 08 04 10 19 1  none none            73.9   6.2 075927 080141 02 14 10.46 00 42  3.34  28.3 102.3  21.3   b 0  MA  JH CSJ b 0
1767 08 04 11 14 1  none none            73.4   6.2 085422 085636 02 14 10.45 00 37  7.69  22.4  95.8 -28.1   c 0  MA  JH CSJ b 0
1767 08 04 11 14 1  none none            73.4   6.2 085422 085636 02 14 10.45 00 46  8.18  12.6  86.1 -32.2   d 0  MA  JH CSJ b 0
1767 08 04 17 12 1  none none            70.1   6.2 145324 145539 02 15 10.44 00 32  7.13  28.1  98.2 -22.6   c 0  MA  JH CSJ b 0
1767 08 04 17 12 1  none none            70.1   6.2 145324 145539 02 15 10.44 00 42  7.54  17.5  87.7 -25.1   d 0  MA  JH CSJ b 0
1767 08 04 17 16 1  none none            70.1   6.2 145759 150015 02 16 10.44 00 37  3.10  35.2 105.3  22.5   a 0  MA  JH CSJ b 0
1767 08 04 17 16 1  none none            70.1   6.2 145759 150015 02 16 10.44 00 38  3.22  33.5 103.6  21.4   b 0  MA  JH CSJ b 0
1767 08 04 10 09 1  book4 IMG_6068.jpg   74.0   6.2 074956 075210 02 14 10.46 00 33  7.69  26.9 100.9 -29.1   c 0  MA  JH CSJ b !
1767 08 04 10 09 1  book4 IMG_6068.jpg   74.0   6.2 074956 075210 02 14 10.46 00 44  8.25  14.7  88.8 -33.6   d 0  MA  JH CSJ b !
