YYYY MM DD HH MI T    L0    B0   CMD LLL.L BBB.B M Q SS GROUP    MEASURER   MOD_L MOD_B SIGMA DELTA WSA
1883 10 18 12 00 0   -.-   -.-  99.9 343.0 -11.6 O 1  - 3733     diercke      -.-   -.-  -.-   -.-  200
1883 11 01 12 00 0   -.-   -.-  99.9 162.8 -12.2 O 1  - 3722     diercke      -.-   -.-  -.-   -.-   23
1883 10 23 12 00 0   -.-   -.-  99.9 276.0 -11.1 O 1  - 3730     diercke      -.-   -.-  -.-   -.-  247
1883 10 18 12 00 0   -.-   -.-  99.9 346.9 -10.7 O 1  - 3733     diercke      -.-   -.-  -.-   -.-  224
1883 10 31 12 00 0   -.-   -.-  99.9 171.7 -10.9 O 1  - 3723     diercke      -.-   -.-  -.-   -.-  198
1883 10 23 12 00 0   -.-   -.-  99.9 278.5 -10.2 O 1  - 3730     diercke      -.-   -.-  -.-   -.-  112
1883 11 01 12 00 0   -.-   -.-  99.9 161.5 -11.4 O 1  - 3722     diercke      -.-   -.-  -.-   -.-   18
1883 10 23 12 00 0   -.-   -.-  99.9 280.9 -11.1 O 1  - 3730     diercke      -.-   -.-  -.-   -.-   31
1883 11 01 12 00 0   -.-   -.-  99.9 164.0 -10.3 O 1  - 3722     diercke      -.-   -.-  -.-   -.-  255
1883 11 12 12 00 0   -.-   -.-  99.9  23.2 -10.6 O 1  - 3713     diercke      -.-   -.-  -.-   -.-   68
1883 11 07 12 00 0   -.-   -.-  99.9  87.2 -10.6 O 1  - 3716     diercke      -.-   -.-  -.-   -.-   44
1883 10 31 12 00 0   -.-   -.-  99.9 176.4  -8.9 O 1  - 3723     diercke      -.-   -.-  -.-   -.-  209
1883 10 23 12 00 0   -.-   -.-  99.9 282.3  -8.8 O 1  - 3730     diercke      -.-   -.-  -.-   -.-   30
1883 10 18 12 00 0   -.-   -.-  99.9 345.7  -8.1 O 1  - 3733     diercke      -.-   -.-  -.-   -.-   70
1883 11 12 12 00 0   -.-   -.-  99.9  18.5  -8.5 O 1  - 3713     diercke      -.-   -.-  -.-   -.-   39
1883 10 30 12 00 0   -.-   -.-  99.9 183.6  -8.1 O 1  - 3724     diercke      -.-   -.-  -.-   -.-   73
1883 10 25 12 00 0   -.-   -.-  99.9 265.1  -8.2 O 1  - 3729     diercke      -.-   -.-  -.-   -.-   39
1883 10 30 12 00 0   -.-   -.-  99.9 191.4  -6.8 O 1  - 3724     diercke      -.-   -.-  -.-   -.-  231
1883 11 05 12 00 0   -.-   -.-  99.9 113.8  -7.5 O 1  - 3719     diercke      -.-   -.-  -.-   -.-   55
1883 10 29 12 00 0   -.-   -.-  99.9 207.8  -6.4 O 1  - 3725     diercke      -.-   -.-  -.-   -.-  273
1883 11 05 12 00 0   -.-   -.-  99.9 119.2  -6.3 O 1  - 3719     diercke      -.-   -.-  -.-   -.-   71
1883 11 03 12 00 0   -.-   -.-  99.9 140.9   2.5 O 1  - 3720     diercke      -.-   -.-  -.-   -.-  216
1883 11 03 12 00 0   -.-   -.-  99.9 129.5   3.0 O 1  - 3720     diercke      -.-   -.-  -.-   -.-   50
1883 11 03 12 00 0   -.-   -.-  99.9 136.4   4.2 O 1  - 3720     diercke      -.-   -.-  -.-   -.-   68
1883 11 09 12 00 0   -.-   -.-  99.9  54.0   4.5 O 1  - 3714     diercke      -.-   -.-  -.-   -.-   15
1883 11 09 12 00 0   -.-   -.-  99.9  55.7   5.2 O 1  - 3714     diercke      -.-   -.-  -.-   -.-   25
1883 11 09 12 00 0   -.-   -.-  99.9  58.2   5.8 O 1  - 3714     diercke      -.-   -.-  -.-   -.-   23
1883 11 09 12 00 0   -.-   -.-  99.9  57.0   6.3 O 1  - 3714     diercke      -.-   -.-  -.-   -.-   36
1883 11 09 12 00 0   -.-   -.-  99.9  54.9   7.1 O 1  - 3714     diercke      -.-   -.-  -.-   -.-   57
1883 11 09 12 00 0   -.-   -.-  99.9  58.6   7.0 O 1  - 3714     diercke      -.-   -.-  -.-   -.-   21
1883 11 07 12 00 0   -.-   -.-  99.9  81.0   7.9 O 1  - 3717     diercke      -.-   -.-  -.-   -.-   70
1883 11 09 12 00 0   -.-   -.-  99.9  56.6   8.4 O 1  - 3714     diercke      -.-   -.-  -.-   -.-   58
1883 11 07 12 00 0   -.-   -.-  99.9  88.7   9.2 O 1  - 3717     diercke      -.-   -.-  -.-   -.-  239
1883 11 13 12 00 0   -.-   -.-  99.9   8.7   8.6 O 1  - 3711     diercke      -.-   -.-  -.-   -.-   42
1883 11 13 12 00 0   -.-   -.-  99.9  13.2   8.8 O 1  - 3711     diercke      -.-   -.-  -.-   -.-   58
1883 11 09 12 00 0   -.-   -.-  99.9  58.1   8.8 O 1  - 3714     diercke      -.-   -.-  -.-   -.-   49
1883 11 07 12 00 0   -.-   -.-  99.9  85.3  10.7 O 1  - 3717     diercke      -.-   -.-  -.-   -.-  164
1883 11 13 12 00 0   -.-   -.-  99.9   8.5  10.6 O 1  - 3711     diercke      -.-   -.-  -.-   -.-   55
1883 11 05 12 00 0   -.-   -.-  99.9 114.2  10.9 O 1  - 3718     diercke      -.-   -.-  -.-   -.-   79
1883 11 07 12 00 0   -.-   -.-  99.9  87.8  11.8 O 1  - 3717     diercke      -.-   -.-  -.-   -.-  210
1883 11 12 12 00 0   -.-   -.-  99.9  19.9  12.5 O 1  - 3712     diercke      -.-   -.-  -.-   -.-   92
1883 11 12 12 00 0   -.-   -.-  99.9  16.3  13.3 O 1  - 3712     diercke      -.-   -.-  -.-   -.-   46
1883 10 21 12 00 0   -.-   -.-  99.9 309.5  13.6 O 1  - 3731     diercke      -.-   -.-  -.-   -.-   51
1883 10 27 12 00 0   -.-   -.-  99.9 235.4  15.0 O 1  - 3728     diercke      -.-   -.-  -.-   -.-  325
1883 11 02 12 00 0   -.-   -.-  99.9 150.6  14.2 O 1  - 3721     diercke      -.-   -.-  -.-   -.-   90
1883 11 02 12 00 0   -.-   -.-  99.9 148.3  14.2 O 1  - 3721     diercke      -.-   -.-  -.-   -.-   86
1883 11 07 12 00 0   -.-   -.-  99.9  82.8  14.3 O 1  - 3717     diercke      -.-   -.-  -.-   -.-   27
1883 11 12 12 00 0   -.-   -.-  99.9  16.6  14.5 O 1  - 3712     diercke      -.-   -.-  -.-   -.-   22
1883 10 21 12 00 0   -.-   -.-  99.9 311.8  14.8 O 1  - 3731     diercke      -.-   -.-  -.-   -.-   34
1883 11 07 12 00 0   -.-   -.-  99.9  85.8  15.6 O 1  - 3717     diercke      -.-   -.-  -.-   -.-   57
1883 11 07 12 00 0   -.-   -.-  99.9  84.1  15.4 O 1  - 3717     diercke      -.-   -.-  -.-   -.-   27
1883 11 07 12 00 0   -.-   -.-  99.9  88.2  15.8 O 1  - 3717     diercke      -.-   -.-  -.-   -.-   11
1883 10 19 12 00 0   -.-   -.-  99.9 340.9  17.4 O 1  - 3732     diercke      -.-   -.-  -.-   -.-   18
1883 10 19 12 00 0   -.-   -.-  99.9 342.0  17.7 O 1  - 3732     diercke      -.-   -.-  -.-   -.-   28
1883 10 19 12 00 0   -.-   -.-  99.9 337.9  17.6 O 1  - 3732     diercke      -.-   -.-  -.-   -.-   18
1883 10 19 12 00 0   -.-   -.-  99.9 335.4  17.8 O 1  - 3732     diercke      -.-   -.-  -.-   -.-   45
1883 10 19 12 00 0   -.-   -.-  99.9 339.1  18.2 O 1  - 3732     diercke      -.-   -.-  -.-   -.-   34
1883 10 31 12 00 0   -.-   -.-  99.9 184.8  18.9 O 1  - 3726     diercke      -.-   -.-  -.-   -.-   18
1883 10 31 12 00 0   -.-   -.-  99.9 183.3  19.5 O 1  - 3726     diercke      -.-   -.-  -.-   -.-   33
1883 10 31 12 00 0   -.-   -.-  99.9 186.8  21.7 O 1  - 3726     diercke      -.-   -.-  -.-   -.-  231
1883 10 31 12 00 0   -.-   -.-  99.9 181.2  20.9 O 1  - 3726     diercke      -.-   -.-  -.-   -.-   24
1883 10 31 12 00 0   -.-   -.-  99.9 183.2  21.0 O 1  - 3726     diercke      -.-   -.-  -.-   -.-   25
1883 10 31 12 00 0   -.-   -.-  99.9 183.5  22.2 O 1  - 3726     diercke      -.-   -.-  -.-   -.-   33
1883 12 06 12 00 0   -.-   -.-  99.9  60.6 -24.2 O 1  - 3749     diercke      -.-   -.-  -.-   -.-   50
1883 11 13 12 00 0   -.-   -.-  99.9 357.7 -15.8 O 1  - 3710     diercke      -.-   -.-  -.-   -.-  497
1883 12 01 12 00 0   -.-   -.-  99.9 123.7 -17.7 O 1  - 3748     diercke      -.-   -.-  -.-   -.-   67
1883 11 26 12 00 0   -.-   -.-  99.9 193.4 -17.6 O 1  - 3742     diercke      -.-   -.-  -.-   -.-   51
1883 11 26 12 00 0   -.-   -.-  99.9 196.0 -16.8 O 1  - 3742     diercke      -.-   -.-  -.-   -.-   53
1883 11 26 12 00 0   -.-   -.-  99.9 197.9 -15.8 O 1  - 3742     diercke      -.-   -.-  -.-   -.-   42
1883 11 19 12 00 0   -.-   -.-  99.9 283.8 -13.4 O 1  - 3738     diercke      -.-   -.-  -.-   -.-  242
1883 11 17 12 00 0   -.-   -.-  99.9 308.7 -12.6 O 1  - 3736     diercke      -.-   -.-  -.-   -.-   53
1883 11 17 12 00 0   -.-   -.-  99.9 310.3 -12.6 O 1  - 3736     diercke      -.-   -.-  -.-   -.-   33
1883 11 17 12 00 0   -.-   -.-  99.9 313.7 -11.4 O 1  - 3736     diercke      -.-   -.-  -.-   -.-  316
1883 11 25 12 00 0   -.-   -.-  99.9 204.5 -11.4 O 1  - 3741     diercke      -.-   -.-  -.-   -.-  198
1883 12 05 12 00 0   -.-   -.-  99.9  74.7 -11.7 O 1  - 3750     diercke      -.-   -.-  -.-   -.-   73
1883 11 21 12 00 0   -.-   -.-  99.9 264.0 -11.5 O 1  - 3739     diercke      -.-   -.-  -.-   -.-   54
1883 11 27 12 00 0   -.-   -.-  99.9 177.2 -11.0 O 1  - 3743     diercke      -.-   -.-  -.-   -.-  230
1883 11 27 12 00 0   -.-   -.-  99.9 168.9 -11.1 O 1  - 3743     diercke      -.-   -.-  -.-   -.-  120
1883 11 17 12 00 0   -.-   -.-  99.9 309.5 -11.4 O 1  - 3736     diercke      -.-   -.-  -.-   -.-   29
1883 11 29 12 00 0   -.-   -.-  99.9 158.1 -10.7 O 1  - 3745     diercke      -.-   -.-  -.-   -.-   58
1883 11 14 12 00 0   -.-   -.-  99.9 349.9  -7.6 O 1  - 3734     diercke      -.-   -.-  -.-   -.-  331
1883 11 15 12 00 0   -.-   -.-  99.9 333.6  -8.4 O 1  - 3735     diercke      -.-   -.-  -.-   -.-   31
1883 12 05 12 00 0   -.-   -.-  99.9  79.4  -7.9 O 1  - 3750     diercke      -.-   -.-  -.-   -.-   73
1883 11 14 12 00 0   -.-   -.-  99.9 352.5  -8.1 O 1  - 3734     diercke      -.-   -.-  -.-   -.-   26
1883 11 21 12 00 0   -.-   -.-  99.9 262.3  -7.8 O 1  - 3739     diercke      -.-   -.-  -.-   -.-   53
1883 11 14 12 00 0   -.-   -.-  99.9 353.9  -7.7 O 1  - 3734     diercke      -.-   -.-  -.-   -.-   35
1883 11 15 12 00 0   -.-   -.-  99.9 332.7  -7.6 O 1  - 3735     diercke      -.-   -.-  -.-   -.-   29
1883 11 21 12 00 0   -.-   -.-  99.9 267.8  -7.4 O 1  - 3739     diercke      -.-   -.-  -.-   -.-   64
1883 11 14 12 00 0   -.-   -.-  99.9 342.8  -6.7 O 1  - 3734     diercke      -.-   -.-  -.-   -.-  251
1883 11 15 12 00 0   -.-   -.-  99.9 334.8  -7.3 O 1  - 3735     diercke      -.-   -.-  -.-   -.-   68
1883 11 14 12 00 0   -.-   -.-  99.9 355.0  -6.7 O 1  - 3734     diercke      -.-   -.-  -.-   -.-   27
1883 11 14 12 00 0   -.-   -.-  99.9 351.5  -5.4 O 1  - 3734     diercke      -.-   -.-  -.-   -.-   27
1883 11 14 12 00 0   -.-   -.-  99.9 352.3  -4.5 O 1  - 3734     diercke      -.-   -.-  -.-   -.-   24
1883 12 10 12 00 0   -.-   -.-  99.9   1.1  -3.3 O 1  - 3753     diercke      -.-   -.-  -.-   -.-   62
1883 12 10 12 00 0   -.-   -.-  99.9   4.2  -1.1 O 1  - 3753     diercke      -.-   -.-  -.-   -.-   76
1883 11 23 12 00 0   -.-   -.-  99.9 222.3   2.8 O 1  - 3740     diercke      -.-   -.-  -.-   -.-   45
1883 11 23 12 00 0   -.-   -.-  99.9 231.1   4.2 O 1  - 3740     diercke      -.-   -.-  -.-   -.-  134
1883 11 30 12 00 0   -.-   -.-  99.9 135.1   4.6 O 1  - 3747     diercke      -.-   -.-  -.-   -.-   80
1883 11 29 12 00 0   -.-   -.-  99.9 158.7   8.5 O 1  - 3746     diercke      -.-   -.-  -.-   -.-   53
1883 11 29 12 00 0   -.-   -.-  99.9 151.8   8.9 O 1  - 3746     diercke      -.-   -.-  -.-   -.-   39
1883 11 29 12 00 0   -.-   -.-  99.9 146.1   8.9 O 1  - 3746     diercke      -.-   -.-  -.-   -.-   42
1883 12 06 12 00 0   -.-   -.-  99.9  58.0   9.4 O 1  - 3751     diercke      -.-   -.-  -.-   -.-   74
1883 11 29 12 00 0   -.-   -.-  99.9 162.4  10.4 O 1  - 3746     diercke      -.-   -.-  -.-   -.-  311
1883 12 08 12 00 0   -.-   -.-  99.9  32.3  10.2 O 1  - 3752     diercke      -.-   -.-  -.-   -.-  100
1883 11 29 12 00 0   -.-   -.-  99.9 154.8  10.5 O 1  - 3746     diercke      -.-   -.-  -.-   -.-   19
1883 11 29 12 00 0   -.-   -.-  99.9 156.9  11.2 O 1  - 3746     diercke      -.-   -.-  -.-   -.-   57
1883 11 29 12 00 0   -.-   -.-  99.9 158.0  12.8 O 1  - 3746     diercke      -.-   -.-  -.-   -.-   47
1883 11 26 12 00 0   -.-   -.-  99.9 182.5  13.6 O 1  - 3744     diercke      -.-   -.-  -.-   -.-   61
1883 11 19 12 00 0   -.-   -.-  99.9 285.8  14.1 O 1  - 3737     diercke      -.-   -.-  -.-   -.-   47
1883 11 26 12 00 0   -.-   -.-  99.9 188.2  15.1 O 1  - 3744     diercke      -.-   -.-  -.-   -.-   57
1883 11 19 12 00 0   -.-   -.-  99.9 283.7  15.1 O 1  - 3737     diercke      -.-   -.-  -.-   -.-   23
1883 11 19 12 00 0   -.-   -.-  99.9 286.7  15.2 O 1  - 3737     diercke      -.-   -.-  -.-   -.-   50
1883 11 19 12 00 0   -.-   -.-  99.9 281.4  15.6 O 1  - 3737     diercke      -.-   -.-  -.-   -.-   68
1883 11 19 12 00 0   -.-   -.-  99.9 283.5  16.7 O 1  - 3737     diercke      -.-   -.-  -.-   -.-   60
1883 11 19 12 00 0   -.-   -.-  99.9 287.8  18.3 O 1  - 3737     diercke      -.-   -.-  -.-   -.-  634
1883 11 19 12 00 0   -.-   -.-  99.9 284.4  18.2 O 1  - 3737     diercke      -.-   -.-  -.-   -.-   24
1883 11 19 12 00 0   -.-   -.-  99.9 282.8  18.2 O 1  - 3737     diercke      -.-   -.-  -.-   -.-   25
1883 12 28 12 00 0   -.-   -.-  99.9 129.9 -21.1 O 1  - 3762     diercke      -.-   -.-  -.-   -.-   52
1883 12 28 12 00 0   -.-   -.-  99.9 131.3 -16.2 O 1  - 3763     diercke      -.-   -.-  -.-   -.-  377
1883 12 21 12 00 0   -.-   -.-  99.9 219.6 -17.7 O 1  - 3771     diercke      -.-   -.-  -.-   -.-   49
1883 12 21 12 00 0   -.-   -.-  99.9 224.5 -17.5 O 1  - 3771     diercke      -.-   -.-  -.-   -.-   38
1883 12 31 12 00 0   -.-   -.-  99.9  82.6 -17.5 O 1  - 3758     diercke      -.-   -.-  -.-   -.-   55
1883 12 21 12 00 0   -.-   -.-  99.9 222.1 -17.5 O 1  - 3771     diercke      -.-   -.-  -.-   -.-   34
1883 12 27 12 00 0   -.-   -.-  99.9 142.6 -15.8 O 1  - 3765     diercke      -.-   -.-  -.-   -.-  165
1883 12 17 12 00 0   -.-   -.-  99.9 281.5 -15.5 O 1  - 3773     diercke      -.-   -.-  -.-   -.-  238
1883 12 11 12 00 0   -.-   -.-  99.9 355.0 -15.2 O 1  - 3782     diercke      -.-   -.-  -.-   -.-  129
1884 01 02 12 00 0   -.-   -.-  99.9  63.5 -15.7 O 1  - 3757     diercke      -.-   -.-  -.-   -.-   51
1883 12 28 12 00 0   -.-   -.-  99.9 128.1 -13.2 O 1  - 3763     diercke      -.-   -.-  -.-   -.-  216
1883 12 31 12 00 0   -.-   -.-  99.9  75.4 -13.5 O 1  - 3758     diercke      -.-   -.-  -.-   -.-   72
1883 12 11 12 00 0   -.-   -.-  99.9 356.6 -13.2 O 1  - 3782     diercke      -.-   -.-  -.-   -.-  118
1883 12 25 12 00 0   -.-   -.-  99.9 167.4 -12.3 O 1  - 3769     diercke      -.-   -.-  -.-   -.-  306
1883 12 11 12 00 0   -.-   -.-  99.9 358.6 -12.6 O 1  - 3782     diercke      -.-   -.-  -.-   -.-   69
1883 12 26 12 00 0   -.-   -.-  99.9 144.2 -11.0 O 1  - 3766     diercke      -.-   -.-  -.-   -.-  296
1883 12 14 12 00 0   -.-   -.-  99.9 316.2 -10.9 O 1  - 3779     diercke      -.-   -.-  -.-   -.-  262
1883 12 15 12 00 0   -.-   -.-  99.9 295.6 -11.0 O 1  - 3774     diercke      -.-   -.-  -.-   -.-   70
1883 12 14 12 00 0   -.-   -.-  99.9 312.4 -10.4 O 1  - 3779     diercke      -.-   -.-  -.-   -.-   47
1883 12 26 12 00 0   -.-   -.-  99.9 154.1  -9.2 O 1  - 3766     diercke      -.-   -.-  -.-   -.-  451
1883 12 24 12 00 0   -.-   -.-  99.9 177.6  -7.9 O 1  - 3770     diercke      -.-   -.-  -.-   -.-  857
1883 12 28 12 00 0   -.-   -.-  99.9 134.1  -9.0 O 1  - 3764     diercke      -.-   -.-  -.-   -.-  118
1883 12 24 12 00 0   -.-   -.-  99.9 181.4  -8.7 O 1  - 3770     diercke      -.-   -.-  -.-   -.-  109
1883 12 12 12 00 0   -.-   -.-  99.9 346.5  -8.8 O 1  - 3781     diercke      -.-   -.-  -.-   -.-  254
1883 12 24 12 00 0   -.-   -.-  99.9 173.8  -9.3 O 1  - 3770     diercke      -.-   -.-  -.-   -.-   16
1883 12 29 12 00 0   -.-   -.-  99.9 115.4  -8.9 O 1  - 3761     diercke      -.-   -.-  -.-   -.-   61
1883 12 14 12 00 0   -.-   -.-  99.9 313.3  -8.9 O 1  - 3779     diercke      -.-   -.-  -.-   -.-   30
1883 12 28 12 00 0   -.-   -.-  99.9 135.5  -8.8 O 1  - 3764     diercke      -.-   -.-  -.-   -.-   21
1883 12 24 12 00 0   -.-   -.-  99.9 174.5  -8.2 O 1  - 3770     diercke      -.-   -.-  -.-   -.-   65
1883 12 28 12 00 0   -.-   -.-  99.9 141.3  -8.2 O 1  - 3764     diercke      -.-   -.-  -.-   -.-   56
1883 12 14 12 00 0   -.-   -.-  99.9 318.0  -8.0 O 1  - 3779     diercke      -.-   -.-  -.-   -.-   40
1883 12 12 12 00 0   -.-   -.-  99.9 344.7  -7.2 O 1  - 3781     diercke      -.-   -.-  -.-   -.-   82
1883 12 28 12 00 0   -.-   -.-  99.9 135.1  -7.8 O 1  - 3764     diercke      -.-   -.-  -.-   -.-   22
1883 12 20 12 00 0   -.-   -.-  99.9 229.5  -7.1 O 1  - 3772     diercke      -.-   -.-  -.-   -.-   67
1883 12 12 12 00 0   -.-   -.-  99.9 342.6  -6.6 O 1  - 3781     diercke      -.-   -.-  -.-   -.-   40
1883 12 14 12 00 0   -.-   -.-  99.9 316.5  -6.7 O 1  - 3779     diercke      -.-   -.-  -.-   -.-   26
1883 12 20 12 00 0   -.-   -.-  99.9 233.1  -4.6 O 1  - 3772     diercke      -.-   -.-  -.-   -.-   71
1883 12 20 12 00 0   -.-   -.-  99.9 230.8  -4.8 O 1  - 3772     diercke      -.-   -.-  -.-   -.-   72
1883 12 30 12 00 0   -.-   -.-  99.9 108.2  -4.8 O 1  - 3760     diercke      -.-   -.-  -.-   -.-   58
1883 12 26 12 00 0   -.-   -.-  99.9 149.8   1.5 O 1  - 3767     diercke      -.-   -.-  -.-   -.-  336
1883 12 26 12 00 0   -.-   -.-  99.9 159.8   8.1 O 1  - 3768     diercke      -.-   -.-  -.-   -.-  353
1884 01 01 12 00 0   -.-   -.-  99.9  76.7   7.2 O 1  - 3756     diercke      -.-   -.-  -.-   -.-   34
1883 12 30 12 00 0   -.-   -.-  99.9 101.4   7.4 O 1  - 3759     diercke      -.-   -.-  -.-   -.-   27
1883 12 30 12 00 0   -.-   -.-  99.9  98.7   8.3 O 1  - 3759     diercke      -.-   -.-  -.-   -.-   74
1884 01 01 12 00 0   -.-   -.-  99.9  78.4   8.3 O 1  - 3756     diercke      -.-   -.-  -.-   -.-   47
1884 01 01 12 00 0   -.-   -.-  99.9  74.4   8.3 O 1  - 3756     diercke      -.-   -.-  -.-   -.-   38
1884 01 01 12 00 0   -.-   -.-  99.9  76.2   8.4 O 1  - 3756     diercke      -.-   -.-  -.-   -.-   34
1883 12 30 12 00 0   -.-   -.-  99.9 102.1   8.4 O 1  - 3759     diercke      -.-   -.-  -.-   -.-   21
1883 12 30 12 00 0   -.-   -.-  99.9 100.5   8.6 O 1  - 3759     diercke      -.-   -.-  -.-   -.-   65
1884 01 03 12 00 0   -.-   -.-  99.9  47.5   9.4 O 1  - 3755     diercke      -.-   -.-  -.-   -.-  103
1883 12 14 12 00 0   -.-   -.-  99.9 311.8  11.6 O 1  - 3777     diercke      -.-   -.-  -.-   -.-  472
1883 12 12 12 00 0   -.-   -.-  99.9 345.4  10.7 O 1  - 3780     diercke      -.-   -.-  -.-   -.-   75
1884 01 05 12 00 0   -.-   -.-  99.9  19.0  11.0 O 1  - 3754     diercke      -.-   -.-  -.-   -.-   85
1883 12 12 12 00 0   -.-   -.-  99.9 342.1  10.5 O 1  - 3780     diercke      -.-   -.-  -.-   -.-    9
1884 01 03 12 00 0   -.-   -.-  99.9  51.2  10.6 O 1  - 3755     diercke      -.-   -.-  -.-   -.-   27
1883 12 12 12 00 0   -.-   -.-  99.9 339.6  11.1 O 1  - 3780     diercke      -.-   -.-  -.-   -.-   65
1884 01 05 12 00 0   -.-   -.-  99.9  16.0  10.9 O 1  - 3754     diercke      -.-   -.-  -.-   -.-   13
1884 01 05 12 00 0   -.-   -.-  99.9  17.0  11.1 O 1  - 3754     diercke      -.-   -.-  -.-   -.-   14
1884 01 03 12 00 0   -.-   -.-  99.9  45.8  11.4 O 1  - 3755     diercke      -.-   -.-  -.-   -.-   63
1884 01 03 12 00 0   -.-   -.-  99.9  47.8  11.6 O 1  - 3755     diercke      -.-   -.-  -.-   -.-   65
1883 12 12 12 00 0   -.-   -.-  99.9 343.0  11.6 O 1  - 3780     diercke      -.-   -.-  -.-   -.-   54
1883 12 15 12 00 0   -.-   -.-  99.9 295.9  12.1 O 1  - 3776     diercke      -.-   -.-  -.-   -.-   71
1883 12 14 12 00 0   -.-   -.-  99.9 311.1  14.3 O 1  - 3777     diercke      -.-   -.-  -.-   -.-   22
1883 12 15 12 00 0   -.-   -.-  99.9 297.1  14.3 O 1  - 3776     diercke      -.-   -.-  -.-   -.-   36
1883 12 15 12 00 0   -.-   -.-  99.9 294.8  14.6 O 1  - 3776     diercke      -.-   -.-  -.-   -.-   31
1883 12 15 12 00 0   -.-   -.-  99.9 301.1  15.0 O 1  - 3776     diercke      -.-   -.-  -.-   -.-   18
1883 12 14 12 00 0   -.-   -.-  99.9 311.0  15.3 O 1  - 3777     diercke      -.-   -.-  -.-   -.-   11
1883 12 14 12 00 0   -.-   -.-  99.9 318.5  15.6 O 1  - 3778     diercke      -.-   -.-  -.-   -.-   54
1883 12 14 12 00 0   -.-   -.-  99.9 312.1  15.6 O 1  - 3777     diercke      -.-   -.-  -.-   -.-   40
1883 12 14 12 00 0   -.-   -.-  99.9 321.2  16.6 O 1  - 3778     diercke      -.-   -.-  -.-   -.-   41
1883 12 15 12 00 0   -.-   -.-  99.9 294.9  16.8 O 1  - 3776     diercke      -.-   -.-  -.-   -.-   34
1883 12 15 12 00 0   -.-   -.-  99.9 298.2  17.2 O 1  - 3776     diercke      -.-   -.-  -.-   -.-   43
1883 12 14 12 00 0   -.-   -.-  99.9 319.4  17.7 O 1  - 3778     diercke      -.-   -.-  -.-   -.-   58
1883 12 14 12 00 0   -.-   -.-  99.9 323.6  18.7 O 1  - 3778     diercke      -.-   -.-  -.-   -.-   52
1883 12 16 12 00 0   -.-   -.-  99.9 281.9  21.3 O 1  - 3775     diercke      -.-   -.-  -.-   -.-  284
1883 12 16 12 00 0   -.-   -.-  99.9 285.8  21.2 O 1  - 3775     diercke      -.-   -.-  -.-   -.-   34
1883 12 16 12 00 0   -.-   -.-  99.9 286.4  22.4 O 1  - 3775     diercke      -.-   -.-  -.-   -.-   33
1884 01 12 12 00 0   -.-   -.-  99.9 289.8 -23.6 O 1  - 3799     diercke      -.-   -.-  -.-   -.-   90
1884 01 12 12 00 0   -.-   -.-  99.9 291.9 -22.4 O 1  - 3799     diercke      -.-   -.-  -.-   -.-   63
1884 01 12 12 00 0   -.-   -.-  99.9 289.7 -22.2 O 1  - 3799     diercke      -.-   -.-  -.-   -.-   15
1884 01 19 12 00 0   -.-   -.-  99.9 204.7 -17.8 O 1  - 3793     diercke      -.-   -.-  -.-   -.-  540
1884 01 22 12 00 0   -.-   -.-  99.9 156.4 -18.3 O 1  - 3789     diercke      -.-   -.-  -.-   -.-   22
1884 01 22 12 00 0   -.-   -.-  99.9 154.1 -18.2 O 1  - 3789     diercke      -.-   -.-  -.-   -.-   23
1884 01 22 12 00 0   -.-   -.-  99.9 157.4 -17.6 O 1  - 3789     diercke      -.-   -.-  -.-   -.-   65
1884 01 22 12 00 0   -.-   -.-  99.9 152.1 -18.1 O 1  - 3789     diercke      -.-   -.-  -.-   -.-   19
1884 01 22 12 00 0   -.-   -.-  99.9 155.3 -17.9 O 1  - 3789     diercke      -.-   -.-  -.-   -.-   20
1884 01 22 12 00 0   -.-   -.-  99.9 159.4 -17.7 O 1  - 3789     diercke      -.-   -.-  -.-   -.-   60
1884 01 19 12 00 0   -.-   -.-  99.9 201.0 -17.4 O 1  - 3793     diercke      -.-   -.-  -.-   -.-   59
1884 01 28 12 00 0   -.-   -.-  99.9  87.6 -16.8 O 1  - 3787     diercke      -.-   -.-  -.-   -.-   61
1884 01 28 12 00 0   -.-   -.-  99.9  83.3 -15.6 O 1  - 3787     diercke      -.-   -.-  -.-   -.-   45
1884 01 19 12 00 0   -.-   -.-  99.9 200.8 -15.6 O 1  - 3793     diercke      -.-   -.-  -.-   -.-   24
1884 01 19 12 00 0   -.-   -.-  99.9 202.7 -14.8 O 1  - 3793     diercke      -.-   -.-  -.-   -.-   88
1884 01 28 12 00 0   -.-   -.-  99.9  79.3 -14.6 O 1  - 3787     diercke      -.-   -.-  -.-   -.-   48
1884 01 19 12 00 0   -.-   -.-  99.9 206.0 -13.9 O 1  - 3793     diercke      -.-   -.-  -.-   -.-   73
1884 01 12 12 00 0   -.-   -.-  99.9 302.1 -12.3 O 1  - 3798     diercke      -.-   -.-  -.-   -.-  720
1884 01 16 12 00 0   -.-   -.-  99.9 239.4 -12.9 O 1  - 3794     diercke      -.-   -.-  -.-   -.-   47
1884 01 16 12 00 0   -.-   -.-  99.9 237.7 -12.7 O 1  - 3794     diercke      -.-   -.-  -.-   -.-   46
1884 01 16 12 00 0   -.-   -.-  99.9 235.8 -12.9 O 1  - 3794     diercke      -.-   -.-  -.-   -.-   45
