YYYY MM DD HH MI T    L0    B0   CMD LLL.L BBB.B M Q SS GROUP    MEASURER   MOD_L MOD_B SIGMA DELTA UMB A
1625 12 27 09 20 2 143.8  -3.1   0.5 144.3  -6.7 E 1  2 556      schmiel      NaN   NaN   NaN  3.7    3  
1625 12 27 09 20 2 143.8  -3.1  -7.6 136.2  -7.2 E 1  1 556      schmiel      NaN   NaN   NaN  8.6    1  
1625 12 27 09 20 2 143.8  -3.1  -8.2 135.6  -7.1 E 1  1 556      schmiel      NaN   NaN   NaN  9.1    1  
1625 12 27 09 20 2 143.8  -3.1 -56.6  87.2  16.0 E 1  1 557      schmiel      NaN   NaN   NaN 59.1    3  
1625 12 27 09 20 2 143.8  -3.1 -57.3  86.5  14.2 E 1  3 557      schmiel      NaN   NaN   NaN 59.3   11  
1625 12 27 09 20 2 143.8  -3.1 -62.7  81.1  16.2 E 1  1 557      pavai        NaN   NaN   NaN 64.9    3  
1625 12 28 15 17 2 127.4  -3.2 -38.6  88.8  14.8 E 1  2 557      schmiel      NaN   NaN   NaN 42.3    4  
1625 12 28 15 17 2 127.4  -3.2 -51.6  75.8 -17.1 E 1  4 558      schmiel      NaN   NaN   NaN 52.5   22  
1625 12 28 15 17 2 127.4  -3.2 -49.7  77.7 -14.8 E 1  4 558      schmiel      NaN   NaN   NaN 50.3   21  
1625 12 28 15 17 2 127.4  -3.2 -44.3  83.1 -15.7 E 1  2 558      schmiel      NaN   NaN   NaN 45.3    5  
1625 12 28 15 17 2 127.4  -3.2  17.2 144.6  -6.3 E 1  4 556      schmiel      NaN   NaN   NaN 17.4   14  
1625 12 28 15 17 2 127.4  -3.2  22.6 150.0  10.1 E 1  5 555      schmiel      NaN   NaN   NaN 26.1   27  
1625 12 28 15 17 2 127.4  -3.2  20.8 148.2  10.6 E 1  6 555      schmiel      NaN   NaN   NaN 24.9   49  
1625 12 30 10 45 2 103.5  -3.4  45.7 149.2  11.3 E 1  2 555      schmiel      NaN   NaN   NaN 47.8    5  
1625 12 30 10 45 2 103.5  -3.4  43.1 146.6  11.2 E 1  6 555      schmiel      NaN   NaN   NaN 45.3   64  
1625 12 30 10 45 2 103.5  -3.4  43.5 147.0  -6.0 E 1  3 556      schmiel      NaN   NaN   NaN 43.4    8  
1625 12 30 10 45 2 103.5  -3.4 -21.2  82.3 -18.7 E 1  2 558      schmiel      NaN   NaN   NaN 25.8    4  
1625 12 30 10 45 2 103.5  -3.4 -21.6  81.9 -15.8 E 1  3 558      schmiel      NaN   NaN   NaN 24.6    6  
1625 12 30 10 45 2 103.5  -3.4 -20.3  83.2 -18.7 E 1  2 558      schmiel      NaN   NaN   NaN 25.1    4  
1625 12 30 10 45 2 103.5  -3.4 -18.7  84.8 -17.1 E 1  2 558      schmiel      NaN   NaN   NaN 22.9    4  
1625 12 30 10 45 2 103.5  -3.4 -19.3  84.2 -18.1 E 1  2 558      schmiel      NaN   NaN   NaN 23.9    4  
1625 12 30 10 45 2 103.5  -3.4 -16.1  87.4  13.2 E 1  2 557      pavai        NaN   NaN   NaN 23.1    4  
1625 12 31 11 08 1  90.1  -3.5  58.6 148.7  11.0 E 1  5 555      schmiel      NaN   NaN   NaN 60.1   48  
1625 12 31 11 08 1  90.1  -3.5  56.2 146.3  11.5 E 1  6 555      schmiel      NaN   NaN   NaN 57.9   84  
1625 12 31 11 08 1  90.1  -3.5  57.4 147.5  -6.1 E 1  3 556      schmiel      NaN   NaN   NaN 57.2   11  
1625 12 31 11 08 1  90.1  -3.5 -11.0  79.1 -19.8 E 1  4 560      schmiel      NaN   NaN   NaN 19.5   14  
1625 12 31 11 08 1  90.1  -3.5  -3.4  86.7 -15.4 E 1  2 558      schmiel      NaN   NaN   NaN 12.3    3  
1625 12 31 11 08 1  90.1  -3.5  -9.9  80.2 -20.1 E 1  2 560      schmiel      NaN   NaN   NaN 19.2    3  
1625 12 31 11 08 1  90.1  -3.5  -6.1  84.0 -15.8 E 1  1 558      schmiel      NaN   NaN   NaN 13.7    1  
1625 12 31 11 08 1  90.1  -3.5  -9.0  81.1 -19.4 E 1  1 560      schmiel      NaN   NaN   NaN 18.1    1  
1625 12 31 11 08 1  90.1  -3.5  -4.1  86.0 -16.8 E 1  2 558      schmiel      NaN   NaN   NaN 13.9    3  
1625 12 31 11 08 1  90.1  -3.5  -6.4  83.7 -17.7 E 1  2 558      schmiel      NaN   NaN   NaN 15.5    3  
1625 12 31 11 08 1  90.1  -3.5  -4.8  85.3 -17.1 E 1  2 558      schmiel      NaN   NaN   NaN 14.4    3  
1625 12 31 11 08 1  90.1  -3.5  -5.6  84.5 -17.4 E 1  2 558      schmiel      NaN   NaN   NaN 14.9    3  
1625 12 31 11 08 1  90.1  -3.5  -9.5  80.6 -17.7 E 1  2 560      schmiel      NaN   NaN   NaN 17.0    3  
1625 12 31 11 08 1  90.1  -3.5 -10.6  79.5 -18.2 E 1  2 560      schmiel      NaN   NaN   NaN 18.0    3  
1625 12 31 11 08 1  90.1  -3.5  -3.1  87.0  12.1 E 1  2 557      pavai        NaN   NaN   NaN 15.9    3  
1625 12 31 11 08 1  90.1  -3.5  -3.2  86.9  12.7 E 1  2 557      pavai        NaN   NaN   NaN 16.5    3  
1626 01 01 09 22 1  77.9  -3.6  67.7 145.6  11.3 E 1  5 555      schmiel      NaN   NaN   NaN 69.0   67  
1626 01 01 09 22 1  77.9  -3.6  70.7 148.6   9.8 E 1  3 555      schmiel      NaN   NaN   NaN 71.7   19  
1626 01 01 09 22 1  77.9  -3.6   9.7  87.6 -14.8 E 1  3 558      schmiel      NaN   NaN   NaN 14.7    6  
1626 01 01 09 22 1  77.9  -3.6   2.0  79.9 -20.0 E 1  2 560      schmiel      NaN   NaN   NaN 16.5    3  
1626 01 01 09 22 1  77.9  -3.6   8.7  86.6 -15.0 E 1  2 558      schmiel      NaN   NaN   NaN 14.2    3  
1626 01 01 09 22 1  77.9  -3.6   1.3  79.2 -19.7 E 1  2 560      schmiel      NaN   NaN   NaN 16.1    3  
1626 01 01 09 22 1  77.9  -3.6   3.9  81.8 -14.9 E 1  2 558      schmiel      NaN   NaN   NaN 11.9    3  
1626 01 01 09 22 1  77.9  -3.6   3.5  81.4 -19.1 E 1  2 560      schmiel      NaN   NaN   NaN 15.8    3  
1626 01 01 09 22 1  77.9  -3.6   5.5  83.4 -14.7 E 1  2 558      schmiel      NaN   NaN   NaN 12.3    3  
1626 01 01 09 22 1  77.9  -3.6   2.2  80.1 -18.9 E 1  2 560      schmiel      NaN   NaN   NaN 15.4    3  
1626 01 01 09 22 1  77.9  -3.6   7.0  84.9 -15.5 E 1  2 558      schmiel      NaN   NaN   NaN 13.7    3  
1626 01 01 09 22 1  77.9  -3.6   3.4  81.3 -17.3 E 1  2 560      schmiel      NaN   NaN   NaN 14.1    3  
1626 01 01 09 22 1  77.9  -3.6   3.2  81.1 -15.6 E 1  2 558      schmiel      NaN   NaN   NaN 12.4    3  
1626 01 01 09 22 1  77.9  -3.6   2.3  80.2 -17.5 E 1  1 560      schmiel      NaN   NaN   NaN 14.1    1  
1626 01 01 09 22 1  77.9  -3.6   1.8  79.7 -17.3 E 1  1 560      schmiel      NaN   NaN   NaN 13.8    1  
1626 01 01 09 22 1  77.9  -3.6   6.1  84.0 -15.8 E 1  1 558      schmiel      NaN   NaN   NaN 13.6    1  
1626 01 01 09 22 1  77.9  -3.6  64.7 142.6  -6.4 E 1  4 556      schmiel      NaN   NaN   NaN 64.5   32  
1626 01 01 09 22 1  77.9  -3.6 -76.8   1.1  16.8 E 1  5 561      schmiel      NaN   NaN   NaN 78.5  119  
1626 01 01 09 22 1  77.9  -3.6   8.8  86.7  12.5 E 1  2 557      pavai        NaN   NaN   NaN 18.3    3  
1626 01 02 11 08 1  63.8  -3.7  25.7  89.5 -14.9 E 1  3 558      schmiel      NaN   NaN   NaN 27.7    7  
1626 01 02 11 08 1  63.8  -3.7  25.1  88.9 -15.6 E 1  2 558      schmiel      NaN   NaN   NaN 27.4    4  
1626 01 02 11 08 1  63.8  -3.7  18.9  82.7 -14.1 E 1  2 558      schmiel      NaN   NaN   NaN 21.3    3  
1626 01 02 11 08 1  63.8  -3.7  18.6  82.4 -14.9 E 1  2 558      schmiel      NaN   NaN   NaN 21.4    3  
1626 01 02 11 08 1  63.8  -3.7  22.1  85.9 -14.3 E 1  1 558      schmiel      NaN   NaN   NaN 24.2    1  
1626 01 02 11 08 1  63.8  -3.7  21.7  85.5 -15.0 E 1  1 558      schmiel      NaN   NaN   NaN 24.2    1  
1626 01 02 11 08 1  63.8  -3.7  23.1  86.9 -14.5 E 1  1 558      schmiel      NaN   NaN   NaN 25.2    1  
1626 01 02 11 08 1  63.8  -3.7  23.8  87.6 -15.5 E 1  1 558      schmiel      NaN   NaN   NaN 26.2    1  
1626 01 02 14 15 2  62.1  -3.8 -61.1   1.0  18.0 E 1  7 561      schmiel      NaN   NaN   NaN 64.0  142  
1626 01 02 14 15 2  62.1  -3.8 -59.2   2.9  -7.6 E 1  5 562      schmiel      NaN   NaN   NaN 59.0   46  
1626 01 04 10 00 1  38.1  -4.0 -34.5   3.6  17.9 E 1  7 561      schmiel      NaN   NaN   NaN 40.4   82  
1626 01 04 10 00 1  38.1  -4.0 -68.4 329.7 -12.0 E 1  5 563      schmiel      NaN   NaN   NaN 68.1   64  
1626 01 04 10 00 1  38.1  -4.0 -33.5   4.6  -8.7 E 1  4 562      schmiel      NaN   NaN   NaN 33.6   16  
1626 01 04 10 00 1  38.1  -4.0 -27.5  10.6  -4.5 E 1  2 562      schmiel      NaN   NaN   NaN 27.4    4  
1626 01 04 10 00 1  38.1  -4.0 -26.0  12.1  -5.9 E 1  2 562      schmiel      NaN   NaN   NaN 26.0    4  
1626 01 04 10 00 1  38.1  -4.0 -28.6   9.5  -6.1 E 1  2 562      schmiel      NaN   NaN   NaN 28.6    4  
1626 01 04 10 00 1  38.1  -4.0 -31.3   6.8  -6.7 E 1  1 562      schmiel      NaN   NaN   NaN 31.3    2  
1626 01 04 10 00 1  38.1  -4.0 -34.8   3.3  -8.3 E 1  5 562      schmiel      NaN   NaN   NaN 34.9   29  
1626 01 04 10 00 1  38.1  -4.0 -58.5 339.6  13.2 E 1  5 564      schmiel      NaN   NaN   NaN 60.5   48  
1626 01 04 10 00 1  38.1  -4.0 -58.2 339.9  14.0 E 1  3 564      schmiel      NaN   NaN   NaN 60.4   12  
1626 01 04 10 00 1  38.1  -4.0  44.4  82.5 -14.5 E 1  4 558      arlt         NaN   NaN   NaN 45.0   19  
1626 01 04 10 00 1  38.1  -4.0  45.2  83.3 -13.4 E 1  3 558      arlt         NaN   NaN   NaN 45.6    8  
1626 01 04 10 00 1  38.1  -4.0  46.7  84.8 -14.4 E 1  3 558      arlt         NaN   NaN   NaN 47.2    9  
1626 01 04 10 00 1  38.1  -4.0  51.6  89.7 -15.3 E 1  5 558      arlt         NaN   NaN   NaN 52.0   39  
1626 01 04 10 00 1  38.1  -4.0  50.0  88.1 -16.4 E 1  3 558      arlt         NaN   NaN   NaN 50.6    9  
1626 01 04 10 00 1  38.1  -4.0  46.9  85.0 -16.6 E 1  4 558      arlt         NaN   NaN   NaN 47.7   20  
1626 01 04 10 00 1  38.1  -4.0  48.5  86.6 -16.6 E 1  2 558      arlt         NaN   NaN   NaN 49.2    5  
1626 01 04 10 00 1  38.1  -4.0  48.3  86.4 -14.3 E 1  1 558      arlt         NaN   NaN   NaN 48.7    2  
1626 01 04 10 00 1  38.1  -4.0  48.2  86.3 -15.2 E 1  2 558      arlt         NaN   NaN   NaN 48.7    5  
1626 01 04 10 00 1  38.1  -4.0  44.4  82.5 -16.0 E 1  2 558      arlt         NaN   NaN   NaN 45.2    5  
1626 01 04 10 00 1  38.1  -4.0  46.8  84.9 -13.8 E 1  2 558      arlt         NaN   NaN   NaN 47.2    5  
1626 01 05 09 38 1  25.1  -4.1  56.7  81.8 -13.4 E 1  2 558      schmiel      NaN   NaN   NaN 56.7    6  
1626 01 05 09 38 1  25.1  -4.1  58.3  83.4 -16.3 E 1  2 558      schmiel      NaN   NaN   NaN 58.5    6  
1626 01 05 09 38 1  25.1  -4.1  59.8  84.9 -13.9 E 1  2 558      schmiel      NaN   NaN   NaN 59.7    6  
1626 01 05 09 38 1  25.1  -4.1  55.4  80.5 -14.7 E 1  4 558      schmiel      NaN   NaN   NaN 55.5   24  
1626 01 05 09 38 1  25.1  -4.1 -14.5  10.6  -4.6 E 1  2 562      schmiel      NaN   NaN   NaN 14.5    3  
1626 01 05 09 38 1  25.1  -4.1 -23.2   1.9  -8.5 E 1  2 562      schmiel      NaN   NaN   NaN 23.5    3  
1626 01 05 09 38 1  25.1  -4.1 -11.6  13.5  -4.5 E 1  2 562      schmiel      NaN   NaN   NaN 11.6    3  
1626 01 05 09 38 1  25.1  -4.1 -11.9  13.2  -6.2 E 1  2 562      schmiel      NaN   NaN   NaN 12.0    3  
1626 01 05 09 38 1  25.1  -4.1 -18.5   6.6  -6.4 E 1  2 562      schmiel      NaN   NaN   NaN 18.6    3  
1626 01 05 09 38 1  25.1  -4.1 -19.3   5.8  -7.1 E 1  2 562      schmiel      NaN   NaN   NaN 19.4    3  
1626 01 05 09 38 1  25.1  -4.1 -13.3  11.8  -5.7 E 1  2 562      schmiel      NaN   NaN   NaN 13.4    3  
1626 01 05 09 38 1  25.1  -4.1 -16.6   8.5  -6.9 E 1  4 562      schmiel      NaN   NaN   NaN 16.8   14  
1626 01 05 09 38 1  25.1  -4.1 -15.0  10.1  -5.7 E 1  3 562      schmiel      NaN   NaN   NaN 15.0    6  
1626 01 05 09 38 1  25.1  -4.1 -14.2  10.9  -5.8 E 1  3 562      schmiel      NaN   NaN   NaN 14.3    6  
1626 01 05 09 38 1  25.1  -4.1 -21.8   3.3  -8.5 E 1  2 562      schmiel      NaN   NaN   NaN 22.1    3  
1626 01 05 09 38 1  25.1  -4.1 -54.4 330.7 -12.0 E 1  6 563      schmiel      NaN   NaN   NaN 54.4   76  
1626 01 05 09 38 1  25.1  -4.1 -45.9 339.2  13.6 E 1  4 564      schmiel      NaN   NaN   NaN 48.9   21  
1626 01 05 09 38 1  25.1  -4.1 -22.8   2.3  17.5 E 1  6 561      schmiel      NaN   NaN   NaN 31.2   52  
1626 01 05 09 38 1  25.1  -4.1 -28.0 357.1  17.8 E 1  3 561      schmiel      NaN   NaN   NaN 35.2    7  
1626 01 05 09 38 1  25.1  -4.1  64.1  89.2 -15.1 E 1  6 558      pavai        NaN   NaN   NaN 64.0  102  
1626 01 06 10 30 1  11.5  -4.2   2.7  14.2  -4.8 E 1  4 562      schmiel      NaN   NaN   NaN  2.8   14  
1626 01 06 10 30 1  11.5  -4.2  -2.8   8.7  -7.8 E 1  2 562      schmiel      NaN   NaN   NaN  4.6    3  
1626 01 06 10 30 1  11.5  -4.2  -4.8   6.7  -6.2 E 1  3 562      schmiel      NaN   NaN   NaN  5.2    6  
1626 01 06 10 30 1  11.5  -4.2  -8.5   3.0  -7.8 E 1  4 562      schmiel      NaN   NaN   NaN  9.2   14  
1626 01 06 10 30 1  11.5  -4.2   0.2  11.7  -5.0 E 1  2 562      schmiel      NaN   NaN   NaN  0.8    3  
1626 01 06 10 30 1  11.5  -4.2  -3.1   8.4  -6.5 E 1  3 562      schmiel      NaN   NaN   NaN  3.9    6  
1626 01 06 10 30 1  11.5  -4.2   1.0  12.5  -5.2 E 1  2 562      schmiel      NaN   NaN   NaN  1.4    3  
1626 01 06 10 30 1  11.5  -4.2   0.9  12.4  -5.7 E 1  2 562      schmiel      NaN   NaN   NaN  1.8    3  
1626 01 06 10 30 1  11.5  -4.2  -0.3  11.2  -5.7 E 1  2 562      schmiel      NaN   NaN   NaN  1.6    3  
1626 01 06 10 30 1  11.5  -4.2 -38.8 332.7 -15.7 E 1  2 566      schmiel      NaN   NaN   NaN 39.8    4  
1626 01 06 10 30 1  11.5  -4.2 -38.8 332.7 -11.4 E 1  4 563      schmiel      NaN   NaN   NaN 39.1   17  
1626 01 06 10 30 1  11.5  -4.2 -41.6 329.9 -16.0 E 1  2 566      schmiel      NaN   NaN   NaN 42.5    4  
1626 01 06 10 30 1  11.5  -4.2 -40.4 331.1 -11.9 E 1  4 563      schmiel      NaN   NaN   NaN 40.7   18  
1626 01 06 10 30 1  11.5  -4.2 -42.1 329.4 -15.2 E 1  2 566      schmiel      NaN   NaN   NaN 42.8    4  
1626 01 06 10 30 1  11.5  -4.2 -31.2 340.3  13.1 E 1  4 564      schmiel      NaN   NaN   NaN 35.5   17  
1626 01 06 10 30 1  11.5  -4.2  -8.8   2.7  18.1 E 1  6 561      schmiel      NaN   NaN   NaN 23.9   49  
1626 01 06 10 30 1  11.5  -4.2 -16.7 354.8  18.9 E 1  3 561      schmiel      NaN   NaN   NaN 28.3    7  
1626 01 06 10 30 1  11.5  -4.2 -13.0 358.5  18.0 E 1  3 561      schmiel      NaN   NaN   NaN 25.6    6  
1626 01 06 10 30 1  11.5  -4.2 -13.1 358.4  19.2 E 1  3 561      schmiel      NaN   NaN   NaN 26.7    6  
1626 01 06 10 30 1  11.5  -4.2 -13.7 357.8  18.9 E 1  4 561      schmiel      NaN   NaN   NaN 26.7   15  
1626 01 06 10 30 1  11.5  -4.2  76.5  88.0 -15.8 E 1  6 558      schmiel      NaN   NaN   NaN 75.9  184  
1626 01 07 09 30 1 208.9  -4.3   2.6 211.5  17.9 E 1  5 561      schmiel      NaN   NaN   NaN 22.3   26  
1626 01 07 09 30 1 208.9  -4.3 -18.6 190.3  13.1 E 1  4 564      schmiel      NaN   NaN   NaN 25.4   15  
1626 01 07 09 30 1 208.9  -4.3  -0.1 208.8  18.8 E 1  3 561      schmiel      NaN   NaN   NaN 23.1    6  
1626 01 07 09 30 1 208.9  -4.3 -30.2 178.7 -16.5 E 1  2 566      schmiel      NaN   NaN   NaN 32.1    4  
1626 01 07 09 30 1 208.9  -4.3 -25.4 183.5 -11.1 E 1  2 563      schmiel      NaN   NaN   NaN 26.1    4  
1626 01 07 09 30 1 208.9  -4.3 -30.5 178.4 -15.5 E 1  2 566      schmiel      NaN   NaN   NaN 32.0    4  
1626 01 07 09 30 1 208.9  -4.3 -27.4 181.5 -11.6 E 1  2 563      schmiel      NaN   NaN   NaN 28.1    4  
1626 01 07 09 30 1 208.9  -4.3 -28.7 180.2 -15.6 E 1  2 566      schmiel      NaN   NaN   NaN 30.4    4  
1626 01 07 09 30 1 208.9  -4.3 -24.1 184.8 -14.4 E 1  2 566      schmiel      NaN   NaN   NaN 25.8    4  
1626 01 07 09 30 1 208.9  -4.3   4.7 213.6  -8.1 E 1  4 562      schmiel      NaN   NaN   NaN  6.0   14  
1626 01 07 09 30 1 208.9  -4.3  16.9 225.8  -4.5 E 1  3 562      schmiel      NaN   NaN   NaN 16.9    6  
1626 01 07 09 30 1 208.9  -4.3   7.6 216.5  -6.8 E 1  3 562      schmiel      NaN   NaN   NaN  8.0    6  
1626 01 07 09 30 1 208.9  -4.3  16.0 224.9  -4.5 E 1  2 562      schmiel      NaN   NaN   NaN 16.0    3  
1626 01 07 09 30 1 208.9  -4.3  12.9 221.8  -5.4 E 1  2 562      schmiel      NaN   NaN   NaN 12.9    3  
1626 01 07 09 30 1 208.9  -4.3  15.1 224.0  -4.9 E 1  2 562      schmiel      NaN   NaN   NaN 15.1    3  
1626 01 07 09 30 1 208.9  -4.3  83.6 292.5 -15.2 E 1  2 558      schmiel      NaN   NaN   NaN 82.7   26  
1626 01 08 15 00 1 342.7  -4.4  23.2   5.9  20.7 E 1  4 565      schmiel      NaN   NaN   NaN 33.9   16  
1626 01 08 15 00 1 342.7  -4.4  18.9   1.6  18.2 E 1  6 561      schmiel      NaN   NaN   NaN 29.3   51  
1626 01 08 15 00 1 342.7  -4.4  20.3   3.0  21.8 E 1  4 565      schmiel      NaN   NaN   NaN 32.9   16  
1626 01 08 15 00 1 342.7  -4.4  13.4 356.1  17.3 E 1  4 561      schmiel      NaN   NaN   NaN 25.4   15  
1626 01 08 15 00 1 342.7  -4.4  11.3 354.0  20.4 E 1  4 561      schmiel      NaN   NaN   NaN 27.2   15  
1626 01 08 15 00 1 342.7  -4.4  14.3 357.0  19.0 E 1  3 561      schmiel      NaN   NaN   NaN 27.3    7  
1626 01 08 15 00 1 342.7  -4.4  16.6 359.3  19.6 E 1  5 561      schmiel      NaN   NaN   NaN 29.0   27  
1626 01 08 15 00 1 342.7  -4.4  24.2   6.9  19.0 E 1  2 565      schmiel      NaN   NaN   NaN 33.4    4  
1626 01 08 15 00 1 342.7  -4.4  -1.9 340.8  14.1 E 1  4 564      schmiel      NaN   NaN   NaN 18.6   14  
1626 01 08 15 00 1 342.7  -4.4 -12.5 330.2 -16.3 E 1  3 566      schmiel      NaN   NaN   NaN 17.1    6  
1626 01 08 15 00 1 342.7  -4.4 -10.9 331.8 -13.2 E 1  2 566      schmiel      NaN   NaN   NaN 13.9    3  
1626 01 08 15 00 1 342.7  -4.4 -15.2 327.5 -15.3 E 1  4 566      schmiel      NaN   NaN   NaN 18.5   14  
1626 01 08 15 00 1 342.7  -4.4 -20.0 322.7 -12.6 E 1  2 566      schmiel      NaN   NaN   NaN 21.4    3  
1626 01 08 15 00 1 342.7  -4.4 -18.2 324.5 -14.9 E 1  2 566      schmiel      NaN   NaN   NaN 20.8    3  
1626 01 08 15 00 1 342.7  -4.4 -18.8 323.9 -13.8 E 1  2 566      schmiel      NaN   NaN   NaN 20.8    3  
1626 01 08 15 00 1 342.7  -4.4 -12.6 330.1 -15.1 E 1  4 566      schmiel      NaN   NaN   NaN 16.4   14  
1626 01 08 15 00 1 342.7  -4.4 -12.7 330.0 -14.1 E 1  4 566      schmiel      NaN   NaN   NaN 15.8   14  
1626 01 08 15 00 1 342.7  -4.4  -8.9 333.8 -13.7 E 1  3 566      schmiel      NaN   NaN   NaN 12.8    6  
1626 01 08 15 00 1 342.7  -4.4  -5.9 336.8 -12.9 E 1  3 566      schmiel      NaN   NaN   NaN 10.3    6  
1626 01 08 15 00 1 342.7  -4.4  -6.3 336.4 -13.8 E 1  2 566      schmiel      NaN   NaN   NaN 11.3    3  
1626 01 08 15 00 1 342.7  -4.4 -10.8 331.9  -8.4 E 1  2 563      schmiel      NaN   NaN   NaN 11.4    3  
1626 01 08 15 00 1 342.7  -4.4  -9.0 333.7 -10.8 E 1  4 563      schmiel      NaN   NaN   NaN 11.0   14  
1626 01 08 15 00 1 342.7  -4.4  -9.3 333.4  -9.9 E 1  4 563      schmiel      NaN   NaN   NaN 10.7   14  
1626 01 08 15 00 1 342.7  -4.4 -10.7 332.0 -10.7 E 1  4 563      schmiel      NaN   NaN   NaN 12.3   14  
1626 01 08 15 00 1 342.7  -4.4  33.1  15.8  -5.5 E 1  4 562      schmiel      NaN   NaN   NaN 33.0   16  
1626 01 09 15 08 1 329.4  -4.5  33.5   2.9  21.9 E 1  2 565      schmiel      NaN   NaN   NaN 42.1    4  
1626 01 09 15 08 1 329.4  -4.5  31.7   1.1  17.6 E 1  5 561      schmiel      NaN   NaN   NaN 38.3   30  
1626 01 09 15 08 1 329.4  -4.5  29.9 359.3  19.2 E 1  2 561      schmiel      NaN   NaN   NaN 37.8    4  
1626 01 09 15 08 1 329.4  -4.5  28.8 358.2  19.6 E 1  2 561      schmiel      NaN   NaN   NaN 37.2    4  
1626 01 09 15 08 1 329.4  -4.5  11.0 340.4  13.5 E 1  5 564      schmiel      NaN   NaN   NaN 21.1   25  
1626 01 09 15 08 1 329.4  -4.5  -2.7 326.7 -16.0 E 1  4 566      schmiel      NaN   NaN   NaN 11.8   14  
1626 01 09 15 08 1 329.4  -4.5   2.4 331.8  -8.4 E 1  3 563      schmiel      NaN   NaN   NaN  4.6    6  
1626 01 09 15 08 1 329.4  -4.5  -1.3 328.1 -15.3 E 1  2 566      schmiel      NaN   NaN   NaN 10.9    3  
1626 01 09 15 08 1 329.4  -4.5   3.9 333.3  -9.9 E 1  3 563      schmiel      NaN   NaN   NaN  6.6    6  
1626 01 09 15 08 1 329.4  -4.5  -1.1 328.3 -14.5 E 1  1 566      schmiel      NaN   NaN   NaN 10.1    1  
1626 01 09 15 08 1 329.4  -4.5   2.1 331.5  -9.8 E 1  2 563      schmiel      NaN   NaN   NaN  5.7    3  
1626 01 09 15 08 1 329.4  -4.5  -2.1 327.3 -13.1 E 1  1 566      schmiel      NaN   NaN   NaN  8.8    1  
1626 01 09 15 08 1 329.4  -4.5   3.2 332.6 -10.6 E 1  2 563      schmiel      NaN   NaN   NaN  6.9    3  
1626 01 09 15 08 1 329.4  -4.5   7.9 337.3 -13.1 E 1  3 566      schmiel      NaN   NaN   NaN 11.6    6  
1626 01 09 15 08 1 329.4  -4.5   6.1 335.5 -11.5 E 1  2 566      schmiel      NaN   NaN   NaN  9.2    3  
1626 01 09 15 08 1 329.4  -4.5   6.5 335.9 -12.3 E 1  2 566      schmiel      NaN   NaN   NaN 10.1    3  
1626 01 09 15 08 1 329.4  -4.5   5.2 334.6 -12.0 E 1  2 566      schmiel      NaN   NaN   NaN  9.1    3  
1626 01 09 15 08 1 329.4  -4.5  -0.8 328.6 -13.5 E 1  2 566      schmiel      NaN   NaN   NaN  9.0    3  
1626 01 09 15 08 1 329.4  -4.5   1.2 330.6 -11.4 E 1  4 563      schmiel      NaN   NaN   NaN  7.0   14  
1626 01 09 15 08 1 329.4  -4.5   1.2 330.6 -12.7 E 1  3 566      schmiel      NaN   NaN   NaN  8.3    6  
1626 01 09 15 08 1 329.4  -4.5   3.0 332.4 -12.2 E 1  2 566      schmiel      NaN   NaN   NaN  8.2    3  
1626 01 09 15 08 1 329.4  -4.5   2.1 331.5 -12.9 E 1  2 566      schmiel      NaN   NaN   NaN  8.6    3  
1626 01 09 15 08 1 329.4  -4.5   2.2 331.6 -12.3 E 1  2 566      schmiel      NaN   NaN   NaN  8.1    3  
1626 01 09 15 08 1 329.4  -4.5  46.5  15.9  -5.9 E 1  4 562      schmiel      NaN   NaN   NaN 46.3   20  
1626 01 09 15 08 1 329.4  -4.5  37.4   6.8  20.1 E 1  2 565      pavai        NaN   NaN   NaN 44.2    4  
1626 01 10 13 36 1 317.1  -4.6  45.2   2.3  21.8 E 1  3 565      schmiel      NaN   NaN   NaN 51.5    9  
1626 01 10 13 36 1 317.1  -4.6  43.5   0.6  17.4 E 1  5 561      schmiel      NaN   NaN   NaN 48.2   36  
1626 01 10 13 36 1 317.1  -4.6  47.8   4.9  19.1 E 1  3 565      schmiel      NaN   NaN   NaN 52.7   10  
1626 01 10 13 36 1 317.1  -4.6  23.2 340.3  13.3 E 1  4 564      schmiel      NaN   NaN   NaN 29.2   15  
1626 01 10 13 36 1 317.1  -4.6  16.1 333.2  -9.4 E 1  5 563      schmiel      NaN   NaN   NaN 16.7   25  
1626 01 10 13 36 1 317.1  -4.6   9.4 326.5 -16.2 E 1  3 566      schmiel      NaN   NaN   NaN 14.8    6  
1626 01 10 13 36 1 317.1  -4.6  15.8 332.9 -10.3 E 1  3 563      schmiel      NaN   NaN   NaN 16.7    6  
1626 01 10 13 36 1 317.1  -4.6  10.8 327.9 -15.6 E 1  3 566      schmiel      NaN   NaN   NaN 15.3    6  
1626 01 10 13 36 1 317.1  -4.6  17.0 334.1 -10.4 E 1  2 563      schmiel      NaN   NaN   NaN 17.8    3  
1626 01 10 13 36 1 317.1  -4.6  12.0 329.1 -15.0 E 1  2 566      schmiel      NaN   NaN   NaN 15.7    3  
1626 01 10 13 36 1 317.1  -4.6  14.3 331.4 -11.2 E 1  2 566      schmiel      NaN   NaN   NaN 15.6    3  
1626 01 10 13 36 1 317.1  -4.6  13.7 330.8 -14.8 E 1  2 566      schmiel      NaN   NaN   NaN 16.9    3  
